MunicipioId;CondicionId;Mes;Codigo;Descripcion
56;0;10;CO;Suelos condicionados a manejo por textura, y con probabilidad media (40 - 60 %) que presente excesos de humedad para el cultivo de plátano
56;0;10;CP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad media (40 - 60 %) que presente excesos de humedad para el cultivo de plátano
56;0;10;CY;No apto (cuerpos y corrientes de agua)
56;0;10;CQ; Suelos no aptos por profundidad efectiva, y con probabilidad media (40 - 60 %) que presente excesos de humedad para el cultivo de plátano
56;0;9;BL;Suelos aptos, y con probabilidad baja (20 - 40 %) que presente excesos de humedad para el cultivo de plátano
56;0;9;BN;Suelos aptos, y con probabilidad baja (20 - 40 %) que presente excesos de humedad para el cultivo de plátano
56;0;9;BO;Suelos condicionados a manejo por textura, y con probabilidad baja (20 - 40 %) que presente excesos de humedad para el cultivo de plátano
56;0;9;BP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad baja (20 - 40 %) que presente excesos de humedad para el cultivo de plátano
56;0;9;BY;No apto (cuerpos y corrientes de agua)
56;0;9;BQ; Suelos no aptos por profundidad efectiva, y con probabilidad baja (20 - 40 %) que presente excesos de humedad para el cultivo de plátano
56;0;9;BZ;No apto  (zona urbana)
56;0;9;CL;Suelos aptos, y con probabilidad media (40 - 60 %) que presente excesos de humedad para el cultivo de plátano
56;0;9;CN;Suelos aptos, y con probabilidad media (40 - 60 %) que presente excesos de humedad para el cultivo de plátano
56;0;9;CM;Suelos condicionados a manejo por profundidad efectiva, y con probabilidad media (40 - 60 %) que presente excesos de humedad para el cultivo de plátano
56;0;9;CO;Suelos condicionados a manejo por textura, y con probabilidad media (40 - 60 %) que presente excesos de humedad para el cultivo de plátano
56;0;9;CP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad media (40 - 60 %) que presente excesos de humedad para el cultivo de plátano
56;0;9;CY;No apto (cuerpos y corrientes de agua)
56;0;9;CQ; Suelos no aptos por profundidad efectiva, y con probabilidad media (40 - 60 %) que presente excesos de humedad para el cultivo de plátano
56;1;8;CO;Suelos condicionados a manejo por textura, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;8;CQ; Suelos no aptos por profundidad efectiva, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;8;CL;Suelos aptos, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;8;CP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;8;DL;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;8;DN;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;8;DM;Suelos condicionados a manejo por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;8;DO;Suelos condicionados a manejo por textura, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;8;DP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;8;DY;No apto (cuerpos y corrientes de agua)
56;1;8;DQ; Suelos no aptos por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;8;DZ;No apto  (zona urbana)
56;1;12;DL;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;12;DN;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;12;DM;Suelos condicionados a manejo por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;12;DO;Suelos condicionados a manejo por textura, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;12;DP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;12;DY;No apto (cuerpos y corrientes de agua)
56;1;12;DQ; Suelos no aptos por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;12;DZ;No apto  (zona urbana)
56;1;1;CN;Suelos aptos, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;1;CQ; Suelos no aptos por profundidad efectiva, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;1;DL;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;1;DN;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;1;DM;Suelos condicionados a manejo por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;1;DO;Suelos condicionados a manejo por textura, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;1;DP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;1;DY;No apto (cuerpos y corrientes de agua)
56;1;1;DQ; Suelos no aptos por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;1;DZ;No apto  (zona urbana)
56;1;7;CO;Suelos condicionados a manejo por textura, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;7;CQ; Suelos no aptos por profundidad efectiva, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;7;CP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;7;CL;Suelos aptos, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;7;CN;Suelos aptos, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;7;DL;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;7;DN;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;7;DM;Suelos condicionados a manejo por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;7;DO;Suelos condicionados a manejo por textura, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;7;DP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;7;DY;No apto (cuerpos y corrientes de agua)
56;1;7;DQ; Suelos no aptos por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;7;DZ;No apto  (zona urbana)
56;1;6;CN;Suelos aptos, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;6;CO;Suelos condicionados a manejo por textura, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;6;CP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;6;CY;No apto (cuerpos y corrientes de agua)
56;1;6;CQ; Suelos no aptos por profundidad efectiva, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;6;CL;Suelos aptos, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;6;DL;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;6;DN;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;6;DM;Suelos condicionados a manejo por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;6;DO;Suelos condicionados a manejo por textura, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;6;DP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;6;DY;No apto (cuerpos y corrientes de agua)
56;1;6;DQ; Suelos no aptos por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;6;DZ;No apto  (zona urbana)
56;1;11;EN;Suelos aptos, y con probabilidad alta (80 - 100 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;11;EO;Suelos condicionados a manejo por textura, y con probabilidad alta (80 - 100 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;11;EY;No apto (cuerpos y corrientes de agua)
56;1;11;EQ; Suelos no aptos por profundidad efectiva, y con probabilidad alta (80 - 100 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;11;CL;Suelos aptos, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;11;CO;Suelos condicionados a manejo por textura, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;11;CQ; Suelos no aptos por profundidad efectiva, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;11;DL;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;11;DN;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;11;DM;Suelos condicionados a manejo por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;11;DO;Suelos condicionados a manejo por textura, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;11;DP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;11;DY;No apto (cuerpos y corrientes de agua)
56;1;11;DQ; Suelos no aptos por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;11;DZ;No apto  (zona urbana)
56;1;10;CL;Suelos aptos, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;10;CO;Suelos condicionados a manejo por textura, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;10;CQ; Suelos no aptos por profundidad efectiva, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;10;DL;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;10;DN;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;10;DM;Suelos condicionados a manejo por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;10;DO;Suelos condicionados a manejo por textura, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;10;DP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;10;DY;No apto (cuerpos y corrientes de agua)
56;1;10;DQ; Suelos no aptos por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;10;DZ;No apto  (zona urbana)
56;1;9;CL;Suelos aptos, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;9;CO;Suelos condicionados a manejo por textura, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;9;CQ; Suelos no aptos por profundidad efectiva, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;9;DL;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;9;DN;Suelos aptos, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;9;DM;Suelos condicionados a manejo por profundidad efectiva, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;9;DO;Suelos condicionados a manejo por textura, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;9;DP;Suelos condicionados a manejo por pendiente y profundidad, y con probabilidad alta (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de plátano
56;1;9;DY;No apto (cuerpos y corrientes de agua)
