MunicipioId;CondicionId;Mes;Codigo;Descripcion
21;0;10;BM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con baja probabilidad (20 - 40 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;10;BN;Suelos no aptos por profundidad efectiva muy superficial, y con baja probabilidad (20 - 40 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;10;BO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;10;BZ;No Apto (Zona Urbana)
21;0;10;CL;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;10;CM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;10;CN;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;10;CO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;10;CP;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;10;CQ;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;10;DL;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %)  que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;10;DN;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %)  que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;10;DP;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %)  que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;10;DQ;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %)  que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;11;CL;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;11;CM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;11;CN;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;11;CO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;11;CQ;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;11;CZ;No Apto (Zona Urbana)
21;0;11;DL;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %)  que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;11;DN;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %)  que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;11;DO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con alta probabilidad (60 - 80 %)  que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;11;DP;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %)  que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;11;DQ;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %)  que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;12;CL;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;12;CM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;12;CN;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;12;CO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;12;CP;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;12;CQ;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de aguacate
21;0;12;CZ;No Apto (Zona Urbana)
21;0;12;DQ;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %)  que presente condiciones de exceso de humedad para el cultivo de aguacate
21;1;1;CL;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;1;CM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;1;CN;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;1;CO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;1;CP;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;1;CQ;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;1;CZ;No Apto (Zona Urbana)
21;1;2;BN;Suelos no aptos por profundidad efectiva muy superficial, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;2;BQ;Suelos no aptos por profundidad efectiva muy superficial, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;2;CL;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;2;CM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;2;CN;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;2;CO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;2;CP;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;2;CQ;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;2;CZ;No Apto (Zona Urbana)
21;1;3;CL;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;3;CM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;3;CN;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;3;CO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;3;CP;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;3;CQ;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;3;DL;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;3;DM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;3;DN;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;3;DO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;3;DZ;No Apto (Zona Urbana)
21;1;4;BQ;Suelos no aptos por profundidad efectiva muy superficial, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;4;CL;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;4;CN;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;4;CO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;4;CP;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;4;CQ;Suelos no aptos por profundidad efectiva muy superficial, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;4;DL;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;4;DM;Suelos no aptos por acidez extrema y profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;4;DN;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;4;DO;Suelos no aptos por acidez extrema y alto contenido de aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;4;DQ;Suelos no aptos por profundidad efectiva muy superficial, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
21;1;4;DZ;No Apto (Zona Urbana)
21;1;5;BQ;Suelos no aptos por profundidad efectiva muy superficial, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de aguacate
