MunicipioId;CondicionId;Mes;Codigo;Descripcion
22;0;11;EM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con muy alta probabilidad (80 - 100 %) que presente condiciones de exceso de humedad para el cultivo de mora
22;0;11;EN;Suelos condicionados a prácticas de manejo por acidez, y con muy alta probabilidad (80 - 100 %) que presente condiciones de exceso de humedad para el cultivo de mora
22;0;11;EO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con muy alta probabilidad (80 - 100 %) que presente condiciones de exceso de humedad para el cultivo de mora
22;0;11;EP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con muy alta probabilidad (80 - 100 %) que presente condiciones de exceso de humedad para el cultivo de mora
22;0;11;EZ;No apto (zona urbana)
22;0;12;BL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de exceso de humedad para el cultivo de mora
22;0;12;BN;Suelos condicionados a prácticas de manejo por acidez, y con baja probabilidad (20 - 40 %) que presente condiciones de exceso de humedad para el cultivo de mora
22;0;12;BO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con baja probabilidad (20 - 40 %) que presente condiciones de exceso de humedad para el cultivo de mora
22;0;12;BP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con baja probabilidad (20 - 40 %) que presente condiciones de exceso de humedad para el cultivo de mora
22;0;12;BZ;No apto (zona urbana)
22;0;12;CL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de mora
22;0;12;CM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de mora
22;0;12;CN;Suelos condicionados a prácticas de manejo por acidez, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de mora
22;0;12;CO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de mora
22;0;12;CP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con probabilidad media (40 - 60 %) que presente condiciones de exceso de humedad para el cultivo de mora
22;0;12;DM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con alta probabilidad (60 - 80 %)  que presente condiciones de exceso de humedad para el cultivo de mora
22;0;12;DN;Suelos condicionados a prácticas de manejo por acidez, y con alta probabilidad (60 - 80 %)  que presente condiciones de exceso de humedad para el cultivo de mora
22;0;12;DP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con alta probabilidad (60 - 80 %)  que presente condiciones de exceso de humedad para el cultivo de mora
22;1;1;CL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;1;CM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;1;CN;Suelos condicionados a prácticas de manejo por acidez, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;1;CP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;1;DL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;1;DM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;1;DN;Suelos condicionados a prácticas de manejo por acidez, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;1;DO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;1;DP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;1;DZ;No apto (zona urbana)
22;1;2;CL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;2;CM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;2;CN;Suelos condicionados a prácticas de manejo por acidez, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;2;CO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;2;CP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;2;DN;Suelos condicionados a prácticas de manejo por acidez, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;2;DP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;2;DZ;No apto (zona urbana)
22;1;3;CL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;3;CM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;3;CN;Suelos condicionados a prácticas de manejo por acidez, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;3;CP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;3;DL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;3;DM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;3;DN;Suelos condicionados a prácticas de manejo por acidez, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;3;DO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;3;DP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;3;DZ;No apto (zona urbana)
22;1;4;BL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;4;BM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;4;BN;Suelos condicionados a prácticas de manejo por acidez, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;4;BO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;4;BP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;4;BZ;No apto (zona urbana)
22;1;5;BL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;5;BM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;5;BN;Suelos condicionados a prácticas de manejo por acidez, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;5;BO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;5;BP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;5;BZ;No apto (zona urbana)
22;1;6;BL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;6;BM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;6;BN;Suelos condicionados a prácticas de manejo por acidez, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;6;BO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;6;BP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;6;BZ;No apto (zona urbana)
22;1;7;CL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;7;CM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;7;CN;Suelos condicionados a prácticas de manejo por acidez, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;7;CO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;7;CP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con probabilidad media (40 - 60 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;7;DL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;7;DM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;7;DN;Suelos condicionados a prácticas de manejo por acidez, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;7;DO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;7;DP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con alta probabilidad (60 - 80 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;7;DZ;No apto (zona urbana)
22;1;8;AM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con muy baja probabilidad (0 - 20 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;8;AN;Suelos condicionados a prácticas de manejo por acidez, y con muy baja probabilidad (0 - 20 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;8;AP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con muy baja probabilidad (0 - 20 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;8;BL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;8;BM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;8;BN;Suelos condicionados a prácticas de manejo por acidez, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;8;BO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;8;BP;Suelos no aptos por altitudes inferiores a 1.500 msnm o superiores a 2.400 msnm, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;8;BZ;No apto (zona urbana)
22;1;9;BL;Suelos condicionados a prácticas de manejo por acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;9;BM;Suelos condicionados a prácticas de manejo por pendiente, acidez y aluminio, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;9;BN;Suelos condicionados a prácticas de manejo por acidez, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
22;1;9;BO;Suelos condicionados a prácticas de manejo por pendiente y texturas, y con baja probabilidad (20 - 40 %) que presente condiciones de humedad adecuada para el cultivo de mora
